a,b,fitness
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
999.0234604105572,463.8797653958944,78637.67046266372
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,338.88269794721407,-84359.62102497322
749.0293255131965,448.2551319648094,-30370.167375191344
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,338.88269794721407,-84359.62102497322
749.0293255131965,338.88269794721407,-84359.62102497322
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
999.0234604105572,463.8797653958944,78637.67046266372
749.0293255131965,463.8797653958944,-107762.85439260927
733.4046920821115,463.8797653958944,65605.70061915994
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
999.0234604105572,463.8797653958944,78637.67046266372
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,213.88563049853371,-29682.7151045523
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
999.0234604105572,463.8797653958944,78637.67046266372
749.0293255131965,963.8680351906158,111352.31923701192
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
499.0351906158358,463.8797653958944,-169035.75469645142
999.0234604105572,463.8797653958944,78637.67046266372
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
499.0351906158358,463.8797653958944,-169035.75469645142
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
749.0293255131965,463.8797653958944,-107762.85439260927
249.04105571847504,463.8797653958944,-105182.0376896828
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
374.0381231671554,463.8797653958944,-152749.65335948634
499.0351906158358,463.8797653958944,-169035.75469645142
374.0381231671554,463.8797653958944,-152749.65335948634
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
999.0234604105572,463.8797653958944,78637.67046266372
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
999.0234604105572,463.8797653958944,78637.67046266372
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
999.0234604105572,463.8797653958944,78637.67046266372
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,213.88563049853371,-90955.61540839444
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,401.38123167155425,-14394.454102128831
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,213.88563049853371,-90955.61540839444
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,401.38123167155425,-14394.454102128831
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
249.04105571847504,463.8797653958944,-105182.0376896828
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,448.2551319648094,-91643.06767903348
374.0381231671554,463.8797653958944,-152749.65335948634
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,963.8680351906158,50079.41893316977
499.0351906158358,463.8797653958944,-169035.75469645142
374.0381231671554,463.8797653958944,-152749.65335948634
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
467.78592375366577,463.8797653958944,-92813.84598047675
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
495.1290322580645,463.8797653958944,-140344.17139058514
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,963.8680351906158,50079.41893316977
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
249.04105571847504,463.8797653958944,-105182.0376896828
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
999.0234604105572,463.8797653958944,78637.67046266372
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
249.04105571847504,463.8797653958944,-105182.0376896828
499.0351906158358,463.8797653958944,-169035.75469645142
249.04105571847504,963.8680351906158,113933.1359399384
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
999.0234604105572,463.8797653958944,78637.67046266372
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,456.06744868035196,-186768.07206224918
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,463.8797653958944,-169035.75469645142
499.0351906158358,456.06744868035196,-186768.07206224918
499.0351906158358,456.06744868035196,-186768.07206224918
499.0351906158358,456.06744868035196,-186768.07206224918
499.0351906158358,456.06744868035196,-186768.07206224918
499.0351906158358,456.06744868035196,-186768.07206224918
499.0351906158358,456.06744868035196,-186768.07206224918
499.0351906158358,456.06744868035196,-186768.07206224918
499.0351906158358,456.06744868035196,-186768.07206224918
499.0351906158358,456.06744868035196,-186768.07206224918
374.0381231671554,456.06744868035196,-170481.97072528413
499.0351906158358,456.06744868035196,-186768.07206224918
499.0351906158358,456.06744868035196,-186768.07206224918
499.0351906158358,206.07331378299125,-100728.28919271493
499.0351906158358,456.06744868035196,-186768.07206224918
499.0351906158358,456.06744868035196,-186768.07206224918
499.0351906158358,456.06744868035196,-186768.07206224918
499.0351906158358,456.06744868035196,-186768.07206224918
499.0351906158358,456.06744868035196,-186768.07206224918
499.0351906158358,456.06744868035196,-186768.07206224918
499.0351906158358,456.06744868035196,-186768.07206224918
499.0351906158358,456.06744868035196,-186768.07206224918
499.0351906158358,456.06744868035196,-186768.07206224918
499.0351906158358,456.06744868035196,-186768.07206224918
499.0351906158358,456.06744868035196,-186768.07206224918
499.0351906158358,456.06744868035196,-186768.07206224918
499.0351906158358,456.06744868035196,-186768.07206224918
499.0351906158358,456.06744868035196,-186768.07206224918
499.0351906158358,456.06744868035196,-186768.07206224918
499.0351906158358,456.06744868035196,-186768.07206224918
499.0351906158358,456.06744868035196,-186768.07206224918
499.0351906158358,456.06744868035196,-186768.07206224918
499.0351906158358,456.06744868035196,-186768.07206224918
499.0351906158358,456.06744868035196,-186768.07206224918
499.0351906158358,456.06744868035196,-186768.07206224918
499.0351906158358,456.06744868035196,-186768.07206224918
499.0351906158358,456.06744868035196,-186768.07206224918
499.0351906158358,456.06744868035196,-186768.07206224918
499.0351906158358,456.06744868035196,-186768.07206224918
